id,title,company,location,cityNorm,postedAt,roleCategory,relevanceLevel,rnTier,rnMentionCount,rnHardRequireHits,rnOptionalHits,rnAlternativeHits,flutterMentions,rnInTitle,genericTitle,skills,seniorityLevelField,employmentType,minYearsExperience,workModeMentions,jobPosterName,jobPosterTitle,sourceQueries,dataQuality,jobUrl
4457237813,Senior Android Developer (2.5 - 4 Years),airtel,"Gurugram, Haryana, India",Delhi NCR,2026-08-26,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Android, Git, Kotlin, Performance Optimization, Testing (any)",Mid-Senior level,Full-time,2,Remote,Shubhra Srivastava,Talent Acquisition @ Airtel,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/senior-android-developer-2-5-4-years-at-airtel-4457237813
4462937465,3563119-Lead Assistant Manager,EXL,"Gurugram, Haryana, India",Delhi NCR,2026-09-07,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,True,"Git, JavaScript, REST API",Not Applicable,Full-time,3,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/3563119-lead-assistant-manager-at-exl-4462937465
4458759520,IT Developer,Medtronic,"Hyderabad, Telangana, India",Hyderabad,2026-08-25,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Accessibility, Authentication, CI/CD, CSS, Git, JavaScript, React, Testing (any)",Not Applicable,Full-time,3,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/it-developer-at-medtronic-4458759520
4455720236,Android Developer,Worldline,"Pune City, Maharashtra, India",Pune,2026-09-09,General Software but relevant,Low,Not RN,0,0,0,0,0,False,False,Android,Not Applicable,Full-time,,not stated,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/android-developer-at-worldline-4455720236
4463189260,Mobile App Developer - Senior Manager,PwC Acceleration Center India,"Andhra Pradesh, India",Andhra Pradesh,2026-09-04,React Native,Medium,RN Strong,1,0,0,1,2,False,False,"Android, App Releases, App Store / Play Store, CI/CD, Cross-platform, Debugging, Flutter, JavaScript, Kotlin, REST API, React, React Native, Swift, Testing (any), TypeScript, Xcode, iOS",Not Applicable,Full-time,12,not stated,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/mobile-app-developer-senior-manager-at-pwc-acceleration-center-india-4463189260
4457144866,Senior Development Engineer - Flutter,McAfee,"Bengaluru, Karnataka, India",Bengaluru,2026-09-15,Cross-Platform Mobile,Low,Not RN,0,0,0,0,10,False,False,"Flutter, Performance Optimization",Not Applicable,Full-time,5,Hybrid/Onsite,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/senior-development-engineer-flutter-at-mcafee-4457144866
4466859029,Senior UI/UX Frontend Engineer (AI-Native),withRemote,India,India,2026-09-16,React Native,Medium,RN Optional,1,0,0,0,0,False,False,"Accessibility, CSS, Cross-platform, GraphQL, Next.js, Node.js, React, React Native, React Testing Library, Redux, Tailwind, Testing (any), TypeScript, Zustand",Entry level,Full-time,,Remote,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/senior-ui-ux-frontend-engineer-ai-native-at-withremote-4466859029
4429247159,Senior Software Development Engineer - Android,JioStar,"Bengaluru, Karnataka, India",Bengaluru,2026-09-08,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Android, Android Studio, Firebase, Kotlin",Not Applicable,Full-time,2,not stated,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/senior-software-development-engineer-android-at-jiostar-4429247159
4468335090,UI Engineer,FetchJobs.co,India,India,2026-09-17,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, CI/CD, CSS, Context API, Git, HTML, JavaScript, React, Redux",Associate,Full-time,,Remote,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/ui-engineer-at-fetchjobs-co-4468335090
4450700423,Front End Developer II,Fuller,Greater Chennai Area,Chennai,2026-08-29,React Native,Medium,RN Required,1,0,0,0,1,False,False,"Accessibility, Agile/Scrum, Authentication, CI/CD, Flutter, JavaScript, React, React Native, Testing (any), TypeScript",Not Applicable,Full-time,,not stated,,,Mobile Engineer React Native,,https://in.linkedin.com/jobs/view/front-end-developer-ii-at-fuller-4450700423
4463108539,Associate- Front-end Engineer(Retail),Bain & Company,"Delhi, Delhi, India",Delhi NCR,2026-09-03,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Accessibility, CI/CD, CSS, Debugging, Git, Next.js, REST API, React, Tailwind, Testing (any), TypeScript",Not Applicable,Full-time,2,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/associate-front-end-engineer-retail-at-bain-company-4463108539
4454787652,Sr Engineer -- AI Experiences,Lenovo,"Bangalore Urban, Karnataka, India",Bengaluru,2026-09-11,React Native,Medium,RN Required,1,0,0,0,1,False,True,"Android, Cross-platform, Flutter, Kotlin, Performance Optimization, React, React Native",Not Applicable,Full-time,3,Hybrid,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/sr-engineer-ai-experiences-at-lenovo-4454787652
4454128431,Software Engineer (iOS),Okta,"Bengaluru, Karnataka, India",Bengaluru,2026-09-11,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Android, Authentication, CI/CD, Cross-platform, Git, GitHub Actions, Kotlin, Swift, iOS",Mid-Senior level,Full-time,2,Remote/Hybrid,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/software-engineer-ios-at-okta-4454128431
4466831588,Android Developer,Vymo,"Bengaluru, Karnataka, India",Bengaluru,2026-09-16,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Android, Kotlin, Performance Optimization",Mid-Senior level,Contract,2,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/android-developer-at-vymo-4466831588
4465027937,Front end Software Development Engineering Engineer III,TekWissen India,"Chennai, Tamil Nadu, India",Chennai,2026-09-09,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, CSS, HTML, JavaScript, REST API, React, Testing (any), TypeScript",Not Applicable,Full-time,4,Hybrid/Onsite,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/front-end-software-development-engineering-engineer-iii-at-tekwissen-india-4465027937
4462938001,Frontend Developer,Itvedant Education Pvt. Ltd.,"Thane, Maharashtra, India",Thane,2026-09-07,General Software but relevant,Low,Not RN,0,0,0,0,0,False,False,"CSS, Debugging, Git, HTML, JavaScript",Associate,Full-time,,not stated,Divya Karira,HR and a Makeup artist,Frontend Developer,,https://in.linkedin.com/jobs/view/frontend-developer-at-itvedant-education-pvt-ltd-4462938001
4465866559,iOS SDK Engineer (Mid/Senior),Verve,"Bengaluru, Karnataka, India",Bengaluru,2026-09-10,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, Android, CI/CD, Cross-platform, Debugging, Git, GitHub Actions, GraphQL, Kotlin, Performance Optimization, Swift, Testing (any), iOS",Not Applicable,Full-time,,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/ios-sdk-engineer-mid-senior-at-verve-4465866559
4448397258,Front End Developer,Accenture in India,"Kochi, Kerala, India",Kochi,2026-09-01,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CSS, HTML, JavaScript, Jest, Next.js, REST API, React, Testing (any), TypeScript",Not Applicable,Full-time,2,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/front-end-developer-at-accenture-in-india-4448397258
4464444974,Software Engineer,Adtran,"Hyderabad, Telangana, India",Hyderabad,2026-09-08,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,True,"Agile/Scrum, CI/CD, CSS, Debugging, Git, HTML, Testing (any), TypeScript",Not Applicable,Full-time,2,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/software-engineer-at-adtran-4464444974
4445745932,Angular Developer,Millennium,"Bengaluru, Karnataka, India",Bengaluru,2026-09-10,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"HTML, JavaScript",Not Applicable,Full-time,6,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/angular-developer-at-millennium-4445745932
4466855879,Kotlin Full Stack Engineer,Ampstek,"Pune City, Maharashtra, India",Pune,2026-09-16,React Native,Medium,RN Required,1,1,0,0,4,False,True,"Cross-platform, Flutter, Git, Kotlin, REST API, React, React Native",Mid-Senior level,Full-time,9,Hybrid/Onsite,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/kotlin-full-stack-engineer-at-ampstek-4466855879
4466777552,Software Engineer,LeadSquared,"Bengaluru, Karnataka, India",Bengaluru,2026-09-13,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Accessibility, CSS, Debugging, GraphQL, Node.js, React, TypeScript",Not Applicable,Full-time,2,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/software-engineer-at-leadsquared-4466777552
4459774903,Mobile Dev (Android) IRC298357,GlobalLogic,"Nagpur, Maharashtra, India",Nagpur,2026-08-31,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, Android, Debugging, Kotlin, Offline Storage, Performance Optimization, REST API",Not Applicable,Full-time,5,Remote,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/mobile-dev-android-irc298357-at-globallogic-4459774903
4440956737,Principal iOS Engineer,Jumio Corporation,India,India,2026-08-27,React Native,Medium,RN Optional,1,0,0,0,1,False,False,"Android, App Store / Play Store, CI/CD, Cross-platform, Fastlane, Flutter, React, React Native, Swift, iOS",Not Applicable,Full-time,8,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/principal-ios-engineer-at-jumio-corporation-4440956737
4468222392,Flutter Developer,L&T Finance,Greater Bengaluru Area,Bengaluru,2026-09-16,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,8,False,False,"Android, App Store / Play Store, Authentication, CI/CD, Flutter, HTML, Kotlin, Swift, Testing (any), iOS",Associate,Full-time,3,not stated,Soumya H.,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/flutter-developer-at-l-t-finance-4468222392
4455437239,SDE- 2 (Frontend Engineer),Tazapay,"Bengaluru, Karnataka, India",Bengaluru,2026-08-19,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"AWS, Agile/Scrum, CI/CD, CSS, Debugging, Git, JavaScript, Jest, Node.js, Tailwind, TypeScript",Mid-Senior level,Full-time,3,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/sde-2-frontend-engineer-at-tazapay-4455437239
4459930122,Web Developer,Deloitte,"Bengaluru, Karnataka, India",Bengaluru,2026-09-02,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Accessibility, Agile/Scrum, CI/CD, CSS, Git, HTML, JavaScript, REST API, React, Redux, TypeScript",Associate,Full-time,2,Hybrid,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/web-developer-at-deloitte-4459930122
4463357485,Front End Developer,Atinity Technology,"Bhopal, Madhya Pradesh, India",Bhopal,2026-09-04,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"CI/CD, CSS, Jenkins, Jest, Next.js, Tailwind, Testing (any)",Not Applicable,Full-time,,not stated,,,Frontend Developer,,https://in.linkedin.com/jobs/view/front-end-developer-at-atinity-technology-4463357485
4465509934,Xamarin Developer,RGB Web Tech,"Chandigarh, Chandigarh, India",Chandigarh,2026-09-15,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,1,False,True,"AWS, Android, CI/CD, Cross-platform, Flutter, Git, REST API, Testing (any), iOS",Not Applicable,Full-time,,Hybrid,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/xamarin-developer-at-rgb-web-tech-4465509934
4467456031,Senior Frontend Engineer (Remote),Quik Hire Staffing,India,India,2026-09-15,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"CI/CD, CSS, Git, GraphQL, JavaScript, Next.js, REST API, React, Tailwind, TypeScript",Associate,Full-time,,Remote,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/senior-frontend-engineer-remote-at-quik-hire-staffing-4467456031
4456168344,"Staff Engineer - Mobile, Desktop & KMP",Sarvam,"Bengaluru, Karnataka, India",Bengaluru,2026-08-19,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,0,False,False,"Android, App Store / Play Store, CI/CD, Debugging, Kotlin, Offline Storage, Swift, Testing (any), iOS",Not Applicable,Full-time,,not stated,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/staff-engineer-mobile-desktop-kmp-at-sarvam-4456168344
4467494323,Staff UI Engineer — Scenario Manager,GreyOrange,"Bengaluru, Karnataka, India",Bengaluru,2026-09-15,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"React, TypeScript",Not Applicable,Full-time,,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/staff-ui-engineer-%E2%80%94-scenario-manager-at-greyorange-4467494323
4443889543,Senior Developer - UI,MillerKnoll,"Bengaluru, Karnataka, India",Bengaluru,2026-09-05,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Agile/Scrum, CSS, Debugging, HTML, JavaScript, Next.js, React, Testing (any)",Not Applicable,Full-time,8,Hybrid/Onsite,,,Frontend Developer,,https://in.linkedin.com/jobs/view/senior-developer-ui-at-millerknoll-4443889543
4455858349,GDS Cyber-Frontier AI-VMDR-Senior Front End Engineer,EY,"Mumbai, Maharashtra, India",Mumbai,2026-09-14,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Accessibility, App Releases, Authentication, CI/CD, React, Testing (any), TypeScript",Mid-Senior level,Full-time,4,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/gds-cyber-frontier-ai-vmdr-senior-front-end-engineer-at-ey-4455858349
4408425708,Senior Full Stack Engineer(Front End Heavy-REACT(70%)+ DOT NET(30%)),Mobility Global,"Gurugram, Haryana, India",Delhi NCR,2026-09-11,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CI/CD, Debugging, Git, JavaScript, React, Testing (any), TypeScript",Not Applicable,Full-time,4,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/senior-full-stack-engineer-front-end-heavy-react-70%25-%2B-dot-net-30%25-at-mobility-global-4408425708
4465319814,Lead Analyst - React JS Developer,CGI,"Bengaluru, Karnataka, India",Bengaluru,2026-09-09,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, JavaScript, Jest, React, React Testing Library, Testing (any), TypeScript",Entry level,Full-time,3,Hybrid,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/lead-analyst-react-js-developer-at-cgi-4465319814
4457008329,MES Developer,Pratt & Whitney,"Bengaluru, Karnataka, India",Bengaluru,2026-08-20,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Agile/Scrum, CI/CD, Context API, Debugging, Git, GraphQL, JavaScript, Jest, Next.js, REST API, React, React Testing Library, Redux, Testing (any), TypeScript, Zustand",Not Applicable,Full-time,2,Hybrid/Onsite,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/mes-developer-at-pratt-whitney-4457008329
4463098628,"Staff Engineer Software, Frontend (Prisma AIRS)",Palo Alto Networks,"Bengaluru East, Karnataka, India",Bengaluru,2026-09-10,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"CI/CD, Git, GitHub Actions, JavaScript, Jest, React, Testing (any), TypeScript",Associate,Full-time,3,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/staff-engineer-software-frontend-prisma-airs-at-palo-alto-networks-4463098628
4463037187,Senior Android Developer,Persistent Systems,"Vadodara, Gujarat, India",Vadodara,2026-09-09,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Agile/Scrum, Android, Android Studio, App Store / Play Store, Debugging, Git, Kotlin, REST API, Testing (any)",Mid-Senior level,Full-time,8,Hybrid,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/senior-android-developer-at-persistent-systems-4463037187
4397922951,"Software Engineer, Frontend/Fullstack",WisdomAI,"Bengaluru, Karnataka, India",Bengaluru,2026-09-06,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"React, TypeScript",Not Applicable,Full-time,,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/software-engineer-frontend-fullstack-at-wisdomai-4397922951
4452446150,Software Engineer - iOS Developer,HARMAN India,"Bengaluru, Karnataka, India",Bengaluru,2026-09-01,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, App Store / Play Store, CI/CD, Debugging, Git, Swift, Testing (any), iOS",Not Applicable,Full-time,3,Onsite,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/software-engineer-ios-developer-at-harman-india-4452446150
4455717105,Full Stack UI Frontend Developer,Comviva,"Bengaluru, Karnataka, India",Bengaluru,2026-08-18,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CI/CD, Context API, Git, JavaScript, Jest, REST API, React, React Testing Library, Redux, Redux Toolkit, Testing (any), TypeScript",Not Applicable,Full-time,,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/full-stack-ui-frontend-developer-at-comviva-4455717105
4460387170,React/Nodejs Developer,HTC Global Services,"Hyderabad, Telangana, India",Hyderabad,2026-08-28,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"CI/CD, Context API, Git, JavaScript, Jest, Node.js, REST API, React, Redux, Redux Toolkit, Testing (any), TypeScript",Not Applicable,Full-time,7,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/react-nodejs-developer-at-htc-global-services-4460387170
4459128316,"Senior Software Developer, Front End Technologies",Kinaxis,"Bengaluru, Karnataka, India",Bengaluru,2026-09-16,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, React, Testing (any), TypeScript",Mid-Senior level,Full-time,3,not stated,Rinoj J,Senior Global Talent Partner @ Kinaxis | Driving Talent Acquisition Strategies in APJ for SAS & Product building team,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/senior-software-developer-front-end-technologies-at-kinaxis-4459128316
4459921561,Senior AI Applied Engineer,Backbase,"Hyderabad, Telangana, India",Hyderabad,2026-09-02,Mobile Native,Medium,Not RN,0,0,0,0,0,False,True,"Agile/Scrum, Android, App Store / Play Store, Authentication, CI/CD, Firebase, Git, GitHub Actions, GraphQL, Jenkins, Kotlin, REST API, Testing (any)",Mid-Senior level,Full-time,6,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/senior-ai-applied-engineer-at-backbase-4459921561
